tax_id,accepted_name,synonym,symbol,synonym_symbol,name
,,,OPMAM3,OPCOM2,Opuntia compressa J.F. Macbr. var. macrorhiza (Engelm.) L.D. Benson
,,,OPMAM3,OPCOS,"Opuntia compressa J.F. Macbr. var. stenochila (Engelm.) D. Weniger, nom. nud."
,,,OPMAM3,OPGR3,Opuntia grandiflora Engelm.
,,,OPMAM3,OPLE3,Opuntia leptocarpa MacKensen
,,,OPMAM3,OPMA7,Opuntia mackensenii Rose
,,,OPMAM3,OPPL2,Opuntia plumbea Rose
,,,OPMAM3,OPSP5,Opuntia sphaerocarpa Engelm. & J.M. Bigelow
,,,OPMAM3,OPTE3,Opuntia tenuispina Engelm. & J.M. Bigelow
,,,OPMAM3,OPTO3,Opuntia tortispina Engelm. & J.M. Bigelow
,,,OPMAP,OPBA4,Opuntia ballii Rose
,,,OPMAP,OPPHT,"Opuntia phaeacantha Engelm. var. tenuispina (Engelm. & J.M. Bigelow) D. Weniger, nom. nud."
,,,OPMAP,OPPO3,Opuntia pottsii Salm-Dyck
,,,OPMO5,OPVU6,Opuntia vulgaris auct. non Mill.
,,,OPPH,OPAR4,Opuntia arizonica Griffiths
,,,OPPH,OPCA2,Opuntia canada Griffiths
,,,OPPH,OPCH4,Opuntia charlestonensis Clokey
,,,OPPH,OPDU2,Opuntia dulcis Engelm.
,,,OPPH,OPENC3,Opuntia engelmannii Salm-Dyck ex Engelm. var. cycloides Engelm. & J.M. Bigelow
,,,OPPH,OPGI2,Opuntia gilvescens Griffiths
,,,OPPH,OPMO3,Opuntia mojavensis Engelm.
,,,OPPH,OPPHB,Opuntia phaeacantha Engelm. var. brunnea (Engelm.) Engelm.
,,,OPPH,OPPHC,Opuntia phaeacantha Engelm. var. camanchica (Engelm. & J.M. Bigelow) L.D. Benson
,,,OPPH,OPPHM,Opuntia phaeacantha Engelm. var. major Engelm.
,,,OPPH,OPPHM2,Opuntia phaeacantha Engelm. var. mojavensis (Engelm.) Fosberg
,,,OPPH,OPPHN,Opuntia phaeacantha Engelm. var. nigricans (Engelm.) Engelm.
,,,OPPH,OPPHP,Opuntia phaeacantha Engelm. var. phaeacantha
,,,OPPH,OPPHS2,Opuntia phaeacantha Engelm. var. superbospina (Griffiths) L.D. Benson
,,,OPPH,OPSU3,Opuntia superbospina Griffiths
,,,OPPH,OPWO3,Opuntia woodsii Backeb.
,,,OPPI3,OPBAW3,Opuntia basilaris Engelm. & J.M. Bigelow var. woodburyi W.H. Earle
,,,OPPOA,OPAR3,Opuntia arenaria Engelm.
,,,OPPOE,OPER,Opuntia erinacea Engelm. & J.M. Bigelow ex Engelm.
,,,OPPOE,OPERE,Opuntia erinacea Engelm. & J.M. Bigelow ex Engelm. var. erinacea
,,,OPPOE,OPUR2,Opuntia ursina F.A.C. Weber
,,,OPPOH,OPERH,Opuntia erinacea Engelm. & J.M. Bigelow ex Engelm. var. hystricina (Engelm. & J.M. Bigelow) L.D. Benson
,,,OPPOH,OPHY2,Opuntia hystricina Engelm. & J.M. Bigelow
,,,OPPON,OPNI,Opuntia nicholii L.D. Benson
,,,OPPOP,OPERP,Opuntia erinacea Engelm. & J.M. Bigelow ex Engelm. var. paucispina Dunkle
,,,OPPOP,OPERU,Opuntia erinacea Engelm. & J.M. Bigelow ex Engelm. var. ursina (F.A.C. Weber) Parish
,,,OPPOP,OPERU2,Opuntia erinacea Engelm. & J.M. Bigelow ex Engelm. var. utahensis (Engelm.) L.D. Benson
,,,OPPOP,OPERX,Opuntia erinacea Engelm. & J.M. Bigelow ex Engelm. var. xanthostemma (K. Schum. ex Hirscht-Zehl.) L.D. Benson
,,,OPPOP,OPHE,Opuntia heacockiae Arp
,,,OPPOP,OPJU,Opuntia juniperina Britton & Rose
,,,OPPOP,OPMIT,Opuntia missouriensis DC. var. trichophora Engelm. & J.M. Bigelow
,,,OPPOP,OPPOJ,Opuntia polyacantha Haw. var. juniperina (Britton & Rose) L.D. Benson
,,,OPPOP,OPPOR,Opuntia polyacantha Haw. var. rufispina (Engelm. & J.M. Bigelow ex Engelm.) L.D. Benson
,,,OPPOP,OPPOT,Opuntia polyacantha Haw. var. trichophora (Engelm. & J.M. Bigelow) J.M. Coult.
,,,OPPOP,OPRH2,Opuntia rhodantha K. Schum.
,,,OPPOP,OPRHS,Opuntia rhodantha K. Schum. var. spinosior Boissev.
,,,OPPOP,OPRU5,Opuntia rubrifolia Engelm. ex J.M. Coult.
,,,OPPOP,OPRU6,Opuntia rutila Nutt.
,,,OPPOP,OPSC3,Opuntia schweriniana K. Schum.
,,,OPPOP,OPSPU,Opuntia sphaerocarpa Engelm. & J.M. Bigelow var. utahensis Engelm.
,,,OPPOP,OPTR5,Opuntia trichophora (Engelm. & J.M. Bigelow) Britton & Rose
,,,OPPU2,CAPU26,Cactus pusillus Haw.
,,,OPPU2,OPDR,Opuntia drummondii Graham
,,,OPPU2,OPTR4,Opuntia tracyi Britton
,,,OPSA,OPCHS,Opuntia chlorotica Engelm. & J.M. Bigelow var. santa-rita Griffiths & Hare
,,,OPSA,OPVIS,Opuntia violacea Engelm. var. santa-rita (Griffiths & Hare) L.D. Benson
,,,OPSP7,OPPHS,Opuntia phaeacantha Engelm. var. spinosibacca (Anthony) L.D. Benson
,,,OPST2,CAST37,Cactus strictus Haw.
,,,OPST2,OPBE,Opuntia bentonii Griffiths
,,,OPST2,OPMA5,Opuntia macrantha Gibbes
,,,OPST2,OPMA6,Opuntia magnifica Small
,,,OPST2,OPSTS,Opuntia stricta (Haw.) Haw. var. stricta
,,,OPTR,CATR15,Cactus triacanthus Willd.
,,,OPTR,OPAB,Opuntia abjecta Small
,,,OPVA4,OPCO7,Opuntia covillei Britton & Rose
,,,OPVA4,OPLIV,Opuntia littoralis (Engelm.) Cockerell var. vaseyi (J.M. Coult.) L.D. Benson & Walkington
,,,OPVA4,OPOCC,Opuntia occidentalis Engelm. & J.M. Bigelow var. covillei (Britton & Rose) Munz
,,,OPVA4,OPOCV,Opuntia occidentalis Engelm. & J.M. Bigelow var. vaseyi (J.M. Coult.) Munz
,,,OPVA4,OPVA,"Opuntia vaseyi (J.M. Coult.) Britton & Rose, database artifact"
,,,OPWO5,OPENW,Opuntia engelmannii Salm-Dyck ex Engelm. var. wootonii (Griffiths) Fosberg
,,,OPWO5,OPPHW,Opuntia phaeacantha Engelm. var. wootonii (Griffiths) L.D. Benson
,,,OPWO5,OPWO2,"Opuntia wootonii Griffiths, database artifact"
,,,PACO56,NOTA,Notocactus tabularis (Monv.) N.P. Taylor
,,,PASC14,CESC3,Cereus schottii Engelm.
,,,PASC14,LOSC5,Lophocereus schottii (Engelm.) Britton & Rose
,,,PEAC2,CAPE24,Cactus pereskia L.
,,,PEAC2,PEACG,Pereskia aculeata Mill. var. godseffiana (hort. ex Gard. Chron.) Backeb. & F.M. Knuth ex Krainz
,,,PEAC2,PEPE20,"Pereskia pereskia (L.) Karst., nom. inval."
,,,PEGRG,CEGR6,Cereus greggii Engelm.
,,,PEGRT,CEGRT,Cereus greggii Engelm. var. transmontanus Engelm.
,,,PENI5,PENIB,Pediocactus nigrispinus (Hochstätter) Hochstätter var. beastonii Hochstätter
,,,PENI5,PENIB2,Pediocactus nigrispinus (Hochstätter) Hochstätter ssp. beastonii (Hochstätter) Hochstätter
,,,PENI5,PENIP3,Pediocactus nigrispinus (Hochstätter) Hochstätter ssp. puebloensis Hochstätter
,,,PENI5,PESIN,Pediocactus simpsonii (Engelm.) Britton & Rose var. nigrispinus Hochstätter
,,,PEPE8,PEPEF,Pediocactus peeblesianus (Croizat) L.D. Benson var. fickeiseniae L.D. Benson
,,,PEPE8,PEPEM2,Pediocactus peeblesianus (Croizat) L.D. Benson var. maianus L.D. Benson
,,,PEPE8,PEPEP2,Pediocactus peeblesianus (Croizat) L.D. Benson var. peeblesianus
,,,PESIR,ECSIR,Echinocactus simpsonii Engelm. var. robustior J.M. Coult.
,,,PESIS,ECSI3,Echinocactus simpsonii Engelm.
,,,PEST11,CEDI8,Cereus diguetii F.A.C. Weber
,,,PEST11,CEST,Cereus striatus Brandegee
,,,PEST11,NEST4,Neoevansia striata (Brandegee) Sánchez-Mejorada
,,,PEST11,WIDI3,Wilcoxia diguetii (F.A.C. Weber) Peebles
,,,PEST11,WIST,Wilcoxia striata (Brandegee) Britton & Rose
,,,PIPO4,CEDE9,Cephalocereus deeringii Small
,,,PIPO4,CEKE2,Cephalocereus keyensis Britton & Rose
,,,PIPO4,CERO3,Cereus robinii (Lem.) L.D. Benson
,,,PIPO4,CEROD,Cereus robinii (Lem.) L.D. Benson var. deeringii (Small) L.D. Benson
,,,PIPO4,CEROK,Cereus robinii (Lem.) L.D. Benson var. keyensis (Britton & Rose) L.D. Benson ex Long & Lakela
,,,PIPO4,PIBA4,Pilosocereus bahamensis (Britton) Byles & Rowley
,,,PIPO4,PIRO5,Pilosocereus robinii (Lem.) Byles & Rowley
,,,PIPO4,PIRO8,Pilocereus robinii Lem.
,,,PIPO4,PIROD,Pilosocereus robinii (Lem.) Byles & Rowley var. deeringii (Small) Kartesz & Gandhi
,,,PIPO4,PIROR2,Pilosocereus robinii (Lem.) Byles & Rowley var. robinii
,,,PIRO6,CENO2,Cephalocereus nobilis (Haw.) Britton & Rose
,,,PIRO6,CERO2,Cephalocereus royenii (L.) Britton & Rose
,,,PIRO6,CERO5,Cereus royenii (L.) Mill.
,,,PIRO6,CEST2,Cereus strictus DC.
,,,PIRO6,PINO,Pilosocereus nobilis (Haw.) Byles & Rowley
,,,PIRO6,PIST4,Pilocereus strictus (DC.) Rümpler
,,,RHBA2,CABA19,Cassytha baccifera Sol. ex J.S. Muell.
,,,RHBA2,RHCA16,Rhipsalis cassutha Gaertn.
,,,SCBR12,SCWEI,Sclerocactus wetlandicus Hochstätter var. ilseae Hochstätter
,,,SCBR12,SCWI2,Sclerocactus whipplei (Engelm. & J. M. Bigelow) Britton & Rose var. ilseae (Hochstätter) S. L. Welsh
,,,SCGL3,ECGL,Echinocactus glaucus (J.A. Purpus ex K. Schum.) L.D. Benson
,,,SCGL3,PEGL14,Pediocactus glaucus (J.A. Purpus ex K. Schum.) Arp
,,,SCGL3,SCWHG,Sclerocactus whipplei (Engelm. & J. M. Bigelow) Britton & Rose var. glaucus (J.A. Purpus ex K. Schum.) S.L. Welsh
,,,SCME4,COME8,Coloradoa mesae-verdae Boissev. & C. Davidson
,,,SCME4,ECME2,Echinocactus mesae-verdae (Boissev. & C. Davidson) L.D. Benson
,,,SCME4,PEME13,Pediocactus mesae-verdae (Boissev. & C. Davidson) Arp
,,,SCPA10,ECPA7,Echinocactus papyracanthus Engelm.
,,,SCPA10,PEPA20,Pediocactus papyracanthus (Engelm.) L.D. Benson
,,,SCPA10,TOPA11,Toumeya papyracantha (Engelm.) Britton & Rose
,,,SCPAH,PEPAH,Pediocactus parviflorus (Clover & Jotter) Halda ssp. havasupaiensis (Clover) Halda
,,,SCPAH,SCHA12,Sclerocactus havasupaiensis Clover
,,,SCPAI2,ECWHI,Echinocactus whipplei Engelm. & J.M. Bigelow var. intermedius (Peebles) L.D. Benson
,,,SCPAI2,SCIN5,Sclerocactus intermedius Peebles
,,,SCPAI2,SCPAB,Sclerocactus parviflorus Clover & Jotter var. blessingiae W.H. Earle
,,,SCPAI2,SCPAI,Sclerocactus parviflorus Clover & Jotter var. intermedius (Peebles) Woodruff & L.D. Benson
,,,SCPAI2,SCWHI,Sclerocactus whipplei (Engelm. & J.M. Bigelow) Britton & Rose var. intermedius (Peebles) L.D. Benson
,,,SCPAP,SCCL5,Sclerocactus cloveriae K.D. Heil & J.M. Porter
,,,SCPAP,SCCLB,Sclerocactus cloveriae K.D. Heil & J.M. Porter ssp. brackii K.D. Heil & J.M. Porter
,,,SCPAP,SCCO8,Sclerocactus contortus K.D. Heil
,,,SCPAP,SCWHH,"Sclerocactus whipplei (Engelm. & J.M. Bigelow) Britton & Rose var. heilii Castetter, P. Pierce & K. H. Schwer."
,,,SCPAP,SCWHR,"Sclerocactus whipplei (Engelm. & J.M. Bigelow) Britton & Rose var. reevesii Castetter, P. Pierce & K. H. Schwer."
,,,SCPAP,SCWHR2,Sclerocactus whipplei (Engelm. & J.M. Bigelow) Britton & Rose var. roseus (Clover) L.D. Benson
,,,SCPAT,SCTE7,Sclerocactus terrae-canyonae K.D. Heil
,,,SCPO4,ECPO5,Echinocactus polyancistrus Engelm. & J.M. Bigelow
,,,SCSI3,SCPUS,Sclerocactus pubispinus (Engelm.) L.D. Benson var. sileri L.D. Benson
,,,SCSPB,SCBL,Sclerocactus blainei S.L. Welsh & Thorne
,,,SCSPB,SCSC5,Sclerocactus schlesseri K.D. Heil & S.L. Welsh
,,,SCSPS2,ECWHS,Echinocactus whipplei Engelm. & J.M. Bigelow var. spinosior Engelm.
,,,SCSPS2,SCPUS2,Sclerocactus pubispinus (Engelm.) L.D. Benson var. spinosior (Engelm.) S.L. Welsh
,,,SCSPS2,SCWHS,Sclerocactus whipplei (Engelm. & J.M. Bigelow) Britton & Rose var. spinosior (Engelm.) Boissev.
,,,SCTR2,EPTR5,Epiphyllum truncatum Haw.
,,,SCTR2,ZYTR,Zygocactus truncatus (Haw.) K. Schum.
,,,SCWH,ECWH2,Echinocactus whipplei Engelm. & J.M. Bigelow
,,,SCWH,PEWH5,Pediocactus whipplei (Engelm. & J.M. Bigelow) Arp
,,,SECO16,CECO4,Cereus coniflorus Weingart
,,,SECO16,CEGRA2,Cereus grandiflorus (L.) Mill. var. armatus (K. Schum.) L.D. Benson
,,,SEGR10,CEGR5,Cereus grandiflorus (L.) Mill.
,,,SEGR10,SEMA22,Selenicereus macdonaldiae (Hook.) Britton & Rose
,,,SEPT,CEPT2,Cereus pteranthus Link ex A. Dietr.
,,,SESP8,CESP2,Cereus spinulosus DC.
,,,STFI5,CEHY,Cereus hystrix (Haw.) Mill.
,,,STFI5,LEHY,Lemaireocereus hystrix (Haw.) Salm-Dyck
,,,STFI5,STHY4,Stenocereus hystrix (Haw.) Buxbaum
,,,STTH3,CETH4,Cereus thurberi Engelm.
,,,STTH3,LETH5,Lemaireocereus thurberi (Engelm.) Britton & Rose
,,,STTH3,PATH3,Pachycereus thurberi (Engelm.) H. Bravo
,,,THBIB,ECBI,Echinocactus bicolor Galeotti ex N.E. Pfeiffer
,,,THBIB,ECBIS,Echinocactus bicolor Galeotti ex N.E. Pfeiffer var. schottii Engelm.
,,,THBIB,THBIS,Thelocactus bicolor (Galeotti ex N.E. Pfeiffer) Britton & Rose var. schottii (Engelm.) Krainz
,,,THBIF,ECFL2,"Echinocactus flavidispinus (Backeb.) D. Weniger, nom. nud."
,,,THBIF,THBIF2,Thelocactus bicolor (Galeotti ex N.E. Pfeiffer) Britton & Rose ssp. flavidispinus (Backeb.) N.P. Taylor
,,,THSE5,ECSE,Echinocactus setispinus Engelm.
,,,THSE5,ECSEH,Echinocactus setispinus Engelm. var. hamatus (Muehlenpf.) Engelm.
,,,THSE5,FESE,Ferocactus setispinus (Engelm.) L.D. Benson
