tax_id,parent_id,name,rank,symbol,scientific_name_with_author,author
866942,393614,Grusonia schottii,species,,,
866943,393614,Grusonia vilis,species,,,
866944,130108,Coryphantha clavata,species,,,
866945,130108,Coryphantha compacta,species,,,
1001078,130161,Parodia concinna,species,,,
866946,130108,Coryphantha cornifera,species,,,
866947,130108,Coryphantha delicata,species,,,
866948,130108,Coryphantha difficilis,species,,,
866949,130108,Coryphantha echinoidea,species,,,
866950,130108,Coryphantha echinus,species,,,
866951,130108,Coryphantha erecta,species,,,
866952,130108,Coryphantha georgii,species,,,
2652810,130139,Mammillaria solisioides,species,,,
866953,130108,Coryphantha glanduligera,species,,,
866954,130108,Coryphantha jalpanensis,species,,,
866955,130108,Coryphantha longicornis,species,,,
866956,130108,Coryphantha macromeris,species,,,
866957,130108,Coryphantha maiz-tablasensis,species,,,
866958,130108,Coryphantha neglecta,species,,,
866959,130108,Coryphantha nickelsiae,species,,,
866960,130108,Coryphantha octacantha,species,,,
866961,130108,Coryphantha ottonis,species,,,
866962,130108,Coryphantha poselgeriana,species,,,
866963,130108,Coryphantha pseudoechinus,species,,,
866964,130108,Coryphantha pulleineana,species,,,
866965,130108,Coryphantha pycnacantha,species,,,
866966,130108,Coryphantha ramillosa,species,,,
1686170,701510,Cylindropuntia ciribe,species,,,
1686171,701510,Cylindropuntia clavellina,species,,,
1686172,701510,Cylindropuntia parryi,species,,,
1686173,701510,Cylindropuntia santamaria,species,,,
1112733,154405,Austrocylindropuntia floccosa,species,,,
866975,701510,Cylindropuntia acanthocarpa,species,,,
866976,701510,Cylindropuntia alcahes,species,,,
866977,701510,Cylindropuntia anteojoensis,species,,,
866978,701510,Cylindropuntia arbuscula,species,,,
866979,701510,Cylindropuntia californica,species,,,
866980,701510,Cylindropuntia echinocarpa,species,,,
866981,701510,Cylindropuntia ganderi,species,,,
866982,701510,Cylindropuntia kleiniae,species,,,
866983,701510,Cylindropuntia leptocaulis,species,,,
866984,701510,Cylindropuntia lindsayi,species,,,
866985,701510,Cylindropuntia munzii,species,,,
866986,701510,Cylindropuntia prolifera,species,,,
866987,701510,Cylindropuntia sanfelipensis,species,,,
1112748,867398,Cumulopuntia boliviana subsp. boliviana,subspecies,,,
1112749,867398,Cumulopuntia boliviana subsp. dactylifera,subspecies,,,
1112750,867398,Cumulopuntia boliviana subsp. echinacea,subspecies,,,
1112751,867397,Cumulopuntia chichensis,species,,,
1112752,867397,Cumulopuntia corotilla,species,,,
1112753,867397,Cumulopuntia ignota,species,,,
1112754,867397,Cumulopuntia rossiana,species,,,
866988,701510,Cylindropuntia spinosior,species,,,
866990,701510,Cylindropuntia thurberi,species,,,
1112757,867397,Cumulopuntia tumida,species,,,
1112758,867397,Cumulopuntia zehnderi,species,,,
866991,701510,Cylindropuntia versicolor,species,,,
866992,701510,Cylindropuntia wolfii,species,,,
1112759,572154,Maihueniopsis archiconoidea,species,,,
1112760,572154,Maihueniopsis clavarioides,species,,,
1112761,572154,Maihueniopsis domeykoensis,species,,,
1112762,572154,Maihueniopsis minuta,species,,,
1112763,572154,Maihueniopsis molfinoi,species,,,
1678015,2637721,Opuntia sp. MartinezGonzalez 4,species,,,
1678016,2637721,Opuntia sp. MartinezGonzalez 4a,species,,,
1112767,867475,Tunilla orurensis,species,,,
1112768,1916262,Airampoa soehrensii,species,,,
1112765,308217,Tephrocactus aoracanthus,species,,,
146107,146106,Pereskiopsis porteri,species,,,
1112771,867397,Cumulopuntia iturbicola,species,,,
1112772,572154,Maihueniopsis conoidea,species,,,
1112773,572154,Maihueniopsis glochidiata,species,,,
1112774,572154,Maihueniopsis hickenii,species,,,
1112775,572154,Maihueniopsis platyacantha,species,,,
1112776,308217,Tephrocactus recurvatus,species,,,
1112777,308217,Tephrocactus verschaffeltii,species,,,
1112778,308217,Tephrocactus weberi,species,,,
1112779,106983,Pterocactus valentinii,species,,,
1112780,308217,Tephrocactus bonnieae,species,,,
1112782,1112781,Punotia lagopus,species,,,
146122,106973,Maihuenia patagonica,species,,,
867023,2918709,Morangaya pensilis,species,,,
867018,153853,Echinocereus nivosus,species,,,
867019,153853,Echinocereus ortegae,species,,,
867020,153853,Echinocereus palmeri,species,,,
867021,153853,Echinocereus pamanesiorum,species,,,
867022,153853,Echinocereus papillosus,species,,,
867024,153853,Echinocereus polyacanthus,species,,,
867025,153853,Echinocereus pulchellus,species,,,
867026,153853,Echinocereus rayonesensis,species,,,
867027,153853,Echinocereus reichenbachii,species,,,
867028,153853,Echinocereus rigidissimus,species,,,
867029,153853,Echinocereus russanthus,species,,,
867030,153853,Echinocereus scheeri,species,,,
867031,153853,Echinocereus sciurus,species,,,
867032,153853,Echinocereus scopulorum,species,,,
867033,153853,Echinocereus spinigemmatus,species,,,
867034,153853,Echinocereus stramineus,species,,,
867035,153853,Echinocereus subinermis,species,,,
867036,153853,Echinocereus viereckii,species,,,
867037,153853,Echinocereus websterianus,species,,,
2923238,169219,Tacinga subcylindrica,species,,,
2923239,983927,Epiphyllum chrysocardium,species,,,
2923240,153900,Uebelmannia gummifera,species,,,
2923241,153847,Coleocephalocereus buxbaumianus,species,,,
2923242,432451,Discocactus catingicola,species,,,
2923243,432451,Discocactus hartmannii,species,,,
2923244,432463,Melocactus macracanthos,species,,,
2923245,432463,Melocactus paucispinus,species,,,
2923246,153876,Micranthocereus streckeri,species,,,
2923247,2920869,Xiquexique frewenii,species,,,
2923248,153845,Cereus pierre-braunianus,species,,,
867048,130120,Ferocactus emoryi,species,,,
867049,130120,Ferocactus fordii,species,,,
867050,130120,Ferocactus gracilis,species,,,
867051,130120,Ferocactus haematacanthus,species,,,
867052,130120,Ferocactus herrerae,species,,,
867053,130120,Ferocactus johnstonianus,species,,,
760567,106975,Opuntia stenopetala,species,,,
867055,130120,Ferocactus macrodiscus,species,,,
867056,130120,Ferocactus peninsulae,species,,,
572155,867397,Cumulopuntia subterranea,species,,,
867059,130120,Ferocactus santa-maria,species,,,
867060,130120,Ferocactus schwarzii,species,,,
867061,130120,Ferocactus townsendianus,species,,,
867062,130120,Ferocactus viridescens,species,,,
1001108,432463,Melocactus curvispinus,species,,,
2980637,106975,Opuntia x cristalensis,species,,,
1001109,432463,Melocactus intortus,species,,,
154401,1535288,Leuenbergeria guamacho,species,,,
154403,1535288,Leuenbergeria zinniiflora,species,,,
154406,154405,Austrocylindropuntia vestita,species,,,
154407,106975,Opuntia quimilo,species,,,
154408,146106,Pereskiopsis diguetii,species,,,
154411,154410,Blossfeldia liliputana,species,,,
154413,154412,Frailea gracillima,species,,,
154414,154412,Frailea phaeodisca,species,,,
154417,154416,Copiapoa solaris,species,,,
154418,154416,Copiapoa bridgesii,species,,,
154419,154416,Copiapoa laui,species,,,
154420,153889,Pfeiffera miyagawae,species,,,
154421,153889,Pfeiffera monacantha,species,,,
154424,153841,Browningia chlorocarpa,species,,,
154426,154425,Matucana intertexta,species,,,
154428,154427,Hatiora salicornioides,species,,,
154430,154429,Rhipsalis floccosa,species,,,
154432,154431,Lepismium cruciforme,species,,,
154433,1931368,Lophocereus gatesii,species,,,
154435,1931368,Lophocereus marginatus,species,,,
154436,154434,Pachycereus pecten-aboriginum,species,,,
154437,154434,Pachycereus pringlei,species,,,
154438,154434,Pachycereus weberi,species,,,
154440,153875,Lophocereus schottii subsp. schottii,subspecies,,,
2775872,153870,Leptocereus grantianus,species,,,
2775873,153870,Leptocereus weingartianus,species,,,
2980685,106975,Opuntia cordobensis,species,,,
2923359,153855,Eriosyce robusta,species,,,
2923360,153855,Eriosyce litoralis,species,,,
2923385,432463,Melocactus bahiensis,species,,,
2923386,2923385,Melocactus bahiensis subsp. amethystinus,subspecies,,,
2923387,1001108,Melocactus curvispinus subsp. caesius,subspecies,,,
2923388,432463,Melocactus praerupticola,species,,,
1563517,1548880,Echinocereus viridiflorus subsp. viridiflorus,subspecies,,,
2923402,153845,Cereus haitiensis,species,,,
2923403,432463,Melocactus actinacanthus,species,,,
2923405,432463,Melocactus bellavistensis,species,,,
2923406,432463,Melocactus broadwayi,species,,,
2923407,432463,Melocactus evae,species,,,
2923408,432463,Melocactus guitartii,species,,,
2923409,432463,Melocactus harlowii,species,,,
2923410,432463,Melocactus holguinensis,species,,,
2923411,432463,Melocactus lemairei,species,,,
2923412,432463,Melocactus matanzanus,species,,,
2923413,432463,Melocactus nagyi,species,,,
2923414,432463,Melocactus perezassoi,species,,,
2923415,432463,Melocactus peruvianus,species,,,
2923416,432463,Melocactus radoczii,species,,,
2923418,432463,Melocactus caroli-linnaei,species,,,
2907041,2907040,Neobuxbaumia sp. Gostel 537,species,,,
2292669,2642646,Frailea sp. PG-2018,species,,,
2923471,432463,Melocactus santiagoensis,species,,,
2923473,432463,Melocactus acunai,species,,,
2923474,432463,Melocactus lagunaensis,species,,,
1129457,106975,Opuntia guatemalensis,species,,,
728058,2641517,Rhipsalis sp. CA103,species,,,
2907131,154429,Rhipsalis purpusii,species,,,
2743306,169219,Tacinga werneri,species,,,
130090,130088,Acharagma roseanum,species,,,
130092,130120,Ferocactus uncinatus,species,,,
130094,130093,Ariocarpus agavioides,species,,,
130095,130093,Ariocarpus retusus,species,,,
130097,130096,Astrophytum capricorne,species,,,
130098,130096,Astrophytum myriostigma,species,,,
130100,130099,Aztekium hintonii,species,,,
130101,130099,Aztekium ritteri,species,,,
130103,130102,Bergerocactus emoryi,species,,,
130105,130104,Calymmanthium substerile,species,,,
130107,130106,Corryocactus brachypetalus,species,,,
130109,130108,Coryphantha pallida,species,,,
130111,130110,Echinocactus grusonii,species,,,
2358336,171972,Stenocereus yunckeri,species,,,
130112,130110,Echinocactus horizonthalonius,species,,,
130113,130110,Echinocactus platyacanthus,species,,,
867398,867397,Cumulopuntia boliviana,species,,,
867400,83431,Selenicereus ocamponis,species,,,
867402,572154,Maihueniopsis glomerata,species,,,
867396,867395,Cumarinia odorata,species,,,
130115,130165,Pelecyphora strobiliformis,species,,,
867403,130139,Mammillaria albicoma,species,,,
867404,130139,Mammillaria albiflora,species,,,
867405,130139,Mammillaria aureilanata,species,,,
867406,130139,Mammillaria baumii,species,,,
867407,130139,Mammillaria bocensis,species,,,
867408,130139,Mammillaria brandegeei,species,,,
130133,2767000,Homalocephala texensis,species,,,
867409,130139,Mammillaria carretii,species,,,
867410,130139,Mammillaria coahuilensis,species,,,
867411,130139,Mammillaria columbiana,species,,,
130140,130139,Mammillaria beneckei,species,,,
130141,130139,Mammillaria candida,species,,,
130142,130139,Mammillaria decipiens,species,,,
130143,130139,Mammillaria glassii,species,,,
130144,130139,Mammillaria haageana,species,,,
130145,130139,Mammillaria halei,species,,,
130146,130139,Mammillaria jaliscana,species,,,
130147,130139,Mammillaria karwinskiana,species,,,
130148,130139,Mammillaria longimamma,species,,,
130149,130139,Mammillaria magnifica,species,,,
130150,130139,Mammillaria plumosa,species,,,
130151,130139,Mammillaria poselgeri,species,,,
130152,130139,Mammillaria senilis,species,,,
130153,130139,Mammillaria voburnensis,species,,,
867425,130139,Mammillaria laui,species,,,
130156,130155,Neolloydia conoidea,species,,,
130158,130157,Obregonia denegrii,species,,,
130160,130159,Ortegocactus macdougallii,species,,,
130162,130161,Parodia haselbergii,species,,,
1195123,983927,Epiphyllum oxypetalum,species,,,
1195125,83431,Selenicereus escuintlensis,species,,,
1195126,83431,Selenicereus guatemalensis,species,,,
1195127,83431,Selenicereus megalanthus,species,,,
1195128,83431,Selenicereus monacanthus,species,,,
1195129,83431,Selenicereus atropilosus,species,,,
1195131,336151,Selenicereus grandiflorus subsp. grandiflorus,subspecies,,,
1195132,83431,Selenicereus inermis,species,,,
1195133,83431,Selenicereus pteranthus,species,,,
1195135,2688453,Epiphyllum sp. 216,species,,,
1195136,2688453,Epiphyllum sp. 219,species,,,
1195137,2634194,Selenicereus sp. 210,species,,,
1195138,2634194,Selenicereus sp. 212,species,,,
1195139,2634194,Selenicereus sp. OP-2013b,species,,,
1195141,1195140,x Aporberocereus innesii,species,,,
2800779,2800778,Lobivia sp. 029,species,,,
867469,867468,Pilosocereus alensis,species,,,
867470,867468,Pilosocereus chrysacanthus,species,,,
867471,867468,Pilosocereus leucocephalus,species,,,
867472,867468,Pilosocereus purpusii,species,,,
867473,867468,Pilosocereus royenii,species,,,
867474,867468,Pilosocereus aff. alensis T1589,species,,,
867466,106975,Opuntia auberi,species,,,
867467,106975,Opuntia x andersonii,species,,,
2800781,2800780,Loxanthocereus sp. 140,species,,,
2800783,2800782,Matucana sp. 032,species,,,
2800784,2800782,Matucana sp. HS-2021,species,,,
867483,106975,Opuntia depressa,species,,,
867476,1916262,Airampoa erectoclada,species,,,
867477,106975,Opuntia atrispina,species,,,
867478,106975,Opuntia bravoana,species,,,
867479,106975,Opuntia chaffeyi,species,,,
867480,106975,Opuntia chlorotica,species,,,
867481,106975,Opuntia deamii,species,,,
867482,106975,Opuntia decumbens,species,,,
867484,106975,Opuntia elatior,species,,,
867485,106975,Opuntia elizondoana,species,,,
867486,106975,Opuntia engelmannii,species,,,
867487,106975,Opuntia excelsa,species,,,
867488,106975,Opuntia fuliginosa,species,,,
867489,106975,Opuntia gosseliniana,species,,,
867490,106975,Opuntia guilanchi,species,,,
867491,106975,Opuntia howeyi,species,,,
867492,106975,Opuntia lagunae,species,,,
867493,106975,Opuntia leucotricha,species,,,
867494,106975,Opuntia macrocentra,species,,,
867495,106975,Opuntia megarhiza,species,,,
867496,106975,Opuntia oricola,species,,,
867497,106975,Opuntia pilifera,species,,,
867498,106975,Opuntia puberula,species,,,
867499,106975,Opuntia pubescens,species,,,
867500,106975,Opuntia pycnantha,species,,,
867501,106975,Opuntia rufida,species,,,
867502,106975,Opuntia scheeri,species,,,
867503,106975,Opuntia tapona,species,,,
867504,106975,Opuntia tehuacana,species,,,
867505,106975,Opuntia tehuantepecana,species,,,
867506,106975,Opuntia tomentosa,species,,,
867507,106975,Opuntia velutina,species,,,
867508,106975,Opuntia wilcoxii,species,,,
867511,213182,Polaskia chende,species,,,
867513,83431,Selenicereus spinulosus,species,,,
867514,83431,Selenicereus vagans,species,,,
867516,130171,Stenocactus hastatus,species,,,
3243256,2634194,Selenicereus sp.,species,,,
867517,130171,Stenocactus multicostatus,species,,,
867518,130171,Stenocactus obvallatus,species,,,
867519,130171,Stenocactus ochoterenianus,species,,,
867521,2619728,Stenocactus sp. C1029,species,,,
867524,2619728,Stenocactus sp. H1765,species,,,
867525,2619728,Stenocactus sp. H1856,species,,,
867526,2619728,Stenocactus sp. SC,species,,,
867527,2619728,Stenocactus sp. T1943,species,,,
867529,171972,Stenocereus dumortieri,species,,,
867530,171972,Stenocereus eruca,species,,,
867531,308217,Tephrocactus nigrispinus,species,,,
867532,130177,Thelocactus bicolor,species,,,
867533,130177,Thelocactus hexaedrophorus,species,,,
867534,130177,Thelocactus lausseri,species,,,
867535,130177,Thelocactus rinconensis,species,,,
867536,130120,Ferocactus setispinus,species,,,
867538,130177,Thelocactus tulensis,species,,,
867539,130181,Turbinicarpus alonsoi,species,,,
867541,130181,Turbinicarpus laui,species,,,
867542,130181,Turbinicarpus lophophoroides,species,,,
867544,130181,Turbinicarpus pseudopectinatus,species,,,
933081,867468,Pilosocereus machrisii,species,,,
867545,130181,Turbinicarpus saueri,species,,,
867548,130181,Turbinicarpus swobodae,species,,,
867549,130181,Turbinicarpus valdezianus,species,,,
867550,130181,Turbinicarpus viereckii,species,,,
2768119,106983,Pterocactus fischeri,species,,,
2768120,106983,Pterocactus hickenii,species,,,
2768121,106983,Pterocactus australis,species,,,
2768122,106983,Pterocactus megliolii,species,,,
2768123,106983,Pterocactus araucanus,species,,,
2768124,106983,Pterocactus reticulatus,species,,,
2768125,106983,Pterocactus neuquensis,species,,,
722777,154416,Copiapoa coquimbana,species,,,
3095800,2621030,Eriosyce sp. HMVB-2023a,species,,,
722779,154412,Frailea grahliana,species,,,
1916266,130163,Pediocactus bradyi,species,,,
1785120,2643527,Echinocactus sp. MS-2016,species,,,
400683,154429,Rhipsalis paradoxa,species,,,
2800956,2800461,Borzicactus longiserpens,species,,,
2800957,2800956,Borzicactus longiserpens subsp. erectus,subspecies,,,
2800958,2800461,Borzicactus silvaticus,species,,,
2800959,2800466,Cremnocereus albipilosus,species,,,
2800960,432453,Espostoa melanostele,species,,,
2800961,153866,Haageocereus acranthus,species,,,
2800962,2704054,Cleistocactus winteri subsp. colademononis,subspecies,,,
2800963,2800776,Loxanthocereus acanthurus,species,,,
2800964,2800776,Loxanthocereus hoxeyi,species,,,
2800965,2800776,Loxanthocereus pullatus,species,,,
2800966,2800776,Loxanthocereus sextonianus,species,,,
2800967,154425,Matucana aureiflora,species,,,
2800968,154425,Matucana calvescens,species,,,
2800969,154425,Matucana comacephala,species,,,
2800970,154425,Matucana currundayensis,species,,,
2800971,154425,Matucana formosa,species,,,
2800972,154425,Matucana fruticosa,species,,,
2800973,1217462,Matucana haynii subsp. herzogiana,subspecies,,,
2800974,154425,Matucana krahnii,species,,,
2800975,154425,Matucana myriacantha,species,,,
2800976,154425,Matucana oreodoxa,species,,,
2800977,154425,Matucana paucicostata,species,,,
2800978,154425,Matucana pujupatii,species,,,
2800979,154425,Matucana weberbaueri,species,,,
2800980,153882,Oreocereus pseudofossulatus,species,,,
2800981,153882,Oreocereus tacnaensis,species,,,
130121,130120,Ferocactus cylindraceus,species,,,
130122,130120,Ferocactus flavovirens,species,,,
2800984,432453,Espostoa senilis,species,,,
1170778,1170777,Arthrocereus spinosissimus,species,,,
2800986,1001073,Weberbauerocereus cephalomacrostibas,species,,,
1170781,1170780,Echinopsis bridgesii subsp. yungasensis,subspecies,,,
2800987,1001073,Weberbauerocereus madidiensis,species,,,
1170779,432447,Cleistocactus laniceps,species,,,
1170780,183648,Echinopsis bridgesii,species,,,
2800991,1001086,Borzicactus icosagonus subsp. humboldtii,subspecies,,,
1170783,183648,Echinopsis chamaecereus,species,,,
1170785,183648,Echinopsis hahniana,species,,,
1170786,183648,Echinopsis lageniformis,species,,,
1170787,183648,Echinopsis shaferi,species,,,
1916263,1916262,Airampoa aurata,species,,,
1170790,2800775,Leucostele terscheckii,species,,,
1170788,183648,Echinopsis strigosa,species,,,
1170789,183648,Echinopsis tacaquirensis,species,,,
1170791,183648,Echinopsis thelegona,species,,,
1170792,183648,Echinopsis vasquezii,species,,,
1170793,153868,Harrisia bonplandii,species,,,
1170794,153868,Harrisia brookii,species,,,
1170795,153868,Harrisia fernowii,species,,,
1170796,153868,Harrisia fragrans,species,,,
1170801,1171032,Yungasocereus inquisivensis,species,,,
1170797,153868,Harrisia regelii,species,,,
1170798,153868,Harrisia simpsonii,species,,,
1170799,153868,Harrisia tetracantha,species,,,
1170800,153868,Harrisia tortuosa,species,,,
1277293,153868,Harrisia eriophora,species,,,
130127,130120,Ferocactus wislizeni,species,,,
130129,130128,Geohintonia mexicana,species,,,
130131,130130,Glandulicactus crassihamatus,species,,,
130135,130134,Leuchtenbergia principis,species,,,
130137,130136,Lophophora diffusa,species,,,
2801057,2800461,Borzicactus cajamarcensis,species,,,
130138,130136,Lophophora williamsii,species,,,
1113528,572155,Cumulopuntia subterranea subsp. pulcherrima,subspecies,,,
1113529,572155,Cumulopuntia subterranea subsp. subterranea,subspecies,,,
1113530,867397,Cumulopuntia leucophaea,species,,,
1113531,867398,Cumulopuntia boliviana subsp. ignescens,subspecies,,,
1113532,154405,Austrocylindropuntia shaferi,species,,,
130154,278585,Mammillaria thornberi subsp. yaquensis,subspecies,,,
722828,154429,Rhipsalis hoelleri,species,,,
722829,154429,Rhipsalis juengeri,species,,,
722830,154429,Rhipsalis mesembryanthemoides,species,,,
3382805,106975,Opuntia x soumaya,species,,,
722835,154429,Rhipsalis neves-armondii,species,,,
130164,130163,Pediocactus simpsonii,species,,,
722838,154429,Rhipsalis oblonga,species,,,
722839,154429,Rhipsalis occidentalis,species,,,
130166,130165,Pelecyphora aselliformis,species,,,
722840,154429,Rhipsalis olivifera,species,,,
130168,130167,Sclerocactus brevihamatus,species,,,
1850943,2566204,Cereus sp. VNF-2016,species,,,
130169,130167,Sclerocactus spinosior,species,,,
130170,130167,Sclerocactus whipplei,species,,,
722845,154429,Rhipsalis pentaptera,species,,,
130172,130171,Stenocactus crispatus,species,,,
722846,154429,Rhipsalis pilocarpa,species,,,
130173,130171,Stenocactus lloydii,species,,,
722847,154429,Rhipsalis pulchra,species,,,
130174,130120,Ferocactus vaupelianus,species,,,
722848,154429,Rhipsalis puniceodiscus,species,,,
130176,130175,Strombocactus disciformis,species,,,
130178,130177,Thelocactus conothelos,species,,,
130179,130120,Ferocactus hastifer,species,,,
130180,130177,Thelocactus macdowellii,species,,,
130182,130181,Turbinicarpus gielsdorfianus,species,,,
130184,130181,Turbinicarpus schmiedickeanus,species,,,
1441492,867468,Pilosocereus juaruensis,species,,,
1441493,867468,Pilosocereus parvus,species,,,
1441494,867468,Pilosocereus bohlei,species,,,
2973449,130161,Parodia penicillata,species,,,
2973451,867468,Pilosocereus diersianus,species,,,
2973452,867468,Pilosocereus flexibilispinus,species,,,
2973453,867468,Pilosocereus hermii,species,,,
2973454,1146925,Pilosocereus vilaboensis subsp. rizzoanus,subspecies,,,
2973455,1756022,Xiquexique gounellei subsp. zehntneri,subspecies,,,
1326905,106975,Opuntia bonaerensis,species,,,
3080000,130167,Sclerocactus dawsoniae,species,,,
3080001,130167,Sclerocactus brevispinus,species,,,
3080002,130167,Sclerocactus wetlandicus,species,,,
171967,154434,Pachycereus grandis,species,,,
171969,171968,Carnegiea gigantea,species,,,
171971,1548883,Lemaireocereus hollianus,species,,,
171973,171972,Stenocereus thurberi,species,,,
171976,223052,Cephalocereus tetetzo,species,,,
278498,130108,Coryphantha durangensis,species,,,
278499,130108,Coryphantha elephantidens,species,,,
278500,130118,Escobaria chihuahuensis,species,,,
278501,130108,Coryphantha hesteri,species,,,
278502,130108,Coryphantha tuberculosa,species,,,
278503,130139,Mammillaria albicans,species,,,
278504,130139,Mammillaria albilanata,species,,,
278505,130139,Mammillaria anniana,species,,,
278506,130139,Mammillaria armillata,species,,,
278507,130139,Mammillaria bachmannii,species,,,
278508,130139,Mammillaria barbata,species,,,
278509,130139,Mammillaria blossfeldiana,species,,,
278510,130139,Mammillaria bocasana,species,,,
278511,130139,Mammillaria bombycina,species,,,
278512,130139,Mammillaria boolii,species,,,
278513,130139,Mammillaria brachytrichion,species,,,
278514,130139,Mammillaria cadereytensis,species,,,
278515,130139,Mammillaria capensis,species,,,
278516,130139,Mammillaria carmenae,species,,,
278517,130139,Mammillaria cerralboa,species,,,
1220598,183648,Echinopsis oligotricha,species,,,
278518,130139,Mammillaria crinita,species,,,
278520,130139,Mammillaria dixanthocentron,species,,,
278521,130139,Mammillaria duoformis,species,,,
278522,130139,Mammillaria duwei,species,,,
278524,130139,Mammillaria fittkaui,species,,,
223066,1001075,Mitrocereus militaris,species,,,
278526,130139,Mammillaria fraileana,species,,,
278527,130139,Mammillaria gasseriana,species,,,
,,Mammillaria dasyacantha Engelm.,,ESDAD,Mammillaria dasyacantha Engelm.,
,,Notocactus (K.M. Schum.) Backeb. & F.M. Knuth,,NOTOC,Notocactus (K.M. Schum.) Backeb. & F.M. Knuth,Knuth
,,Echinocereus pectinatus (Scheidw.) Engelm.,,ECPE,Echinocereus pectinatus (Scheidw.) Engelm.,
,,Echinocereus fendleri (Engelm.) Sencke ex J.N. Haage var. boyce-thompsonii (Orcutt) L.D. Benson,,ECBO3,Echinocereus fendleri (Engelm.) Sencke ex J.N. Haage var. boyce-thompsonii (Orcutt) L.D. Benson,Benson
,,Sclerocactus whipplei (Engelm. & J. M. Bigelow) Britton & Rose var. glaucus (J.A. Purpus ex K. Schum.) S.L. Welsh,,SCGL3,Sclerocactus whipplei (Engelm. & J. M. Bigelow) Britton & Rose var. glaucus (J.A. Purpus ex K. Schum.) S.L. Welsh,Welsh
,,Mammillaria ramillosa (Cutak) Weiniger,,CORA7,Mammillaria ramillosa (Cutak) Weiniger,Weiniger
,,Corryocactus Britton & Rose,,CORRY,Corryocactus Britton & Rose,Rose
,,"Mammillaria vivipara (Nutt.) Haw. var. deserti (Engelm.) D. Weniger, nom. nud.",,ESVID,"Mammillaria vivipara (Nutt.) Haw. var. deserti (Engelm.) D. Weniger, nom. nud.",
,,Mammillaria prolifera (Mill.) Haw. ssp. texana (Engelm.) D.R. Hunt,,MAPRT,Mammillaria prolifera (Mill.) Haw. ssp. texana (Engelm.) D.R. Hunt,Hunt
,,Opuntia violacea Engelm. var. gosseliniana (F.A.C. Weber) L.D. Benson,,OPGO,Opuntia violacea Engelm. var. gosseliniana (F.A.C. Weber) L.D. Benson,Benson
,,Opuntia vulgaris auct. non Mill.,,OPMO5,Opuntia vulgaris auct. non Mill.,
,,Opuntia vulgaris Mill.,,OPFI,Opuntia vulgaris Mill.,
,,Echinocactus horizonthalonius Lem.,,ECHO,Echinocactus horizonthalonius Lem.,
,,"Mammillaria meridiorosei Castetter, Pierce & Schwerin",,MAWRW2,"Mammillaria meridiorosei Castetter, Pierce & Schwerin",Schwerin
,,"Mammillaria scolymoides Scheidw., nom. nud.",,COSC12,"Mammillaria scolymoides Scheidw., nom. nud.",
,,Nopalea cochenillifera (L.) Salm-Dyck,,OPCO4,Nopalea cochenillifera (L.) Salm-Dyck,
,,Ferocactus covillei Britton & Rose,,FEEM,Ferocactus covillei Britton & Rose,Rose
,,Thelocactus (K. Schum.) Britton & Rose,,THELO,Thelocactus (K. Schum.) Britton & Rose,Rose
,,Sclerocactus pubispinus (Engelm.) L.D. Benson var. sileri L.D. Benson,,SCSI3,Sclerocactus pubispinus (Engelm.) L.D. Benson var. sileri L.D. Benson,Benson
,,Opuntia ×demissa Griffiths (pro sp.),,OPDE,Opuntia ×demissa Griffiths (pro sp.),pro sp.
,,Cereus grandiflorus (L.) Mill. var. armatus (K. Schum.) L.D. Benson,,SECO16,Cereus grandiflorus (L.) Mill. var. armatus (K. Schum.) L.D. Benson,Benson
,,Rebutia K. Schum.,,REBUT,Rebutia K. Schum.,
,,Cereus greggii Engelm.,,PEGRG,Cereus greggii Engelm.,
,,Opuntia spinosissima auct. non Mill.,,COCO14,Opuntia spinosissima auct. non Mill.,
,,Mammillaria viridiflora (Britton & Rose) Boed.,,MABA9,Mammillaria viridiflora (Britton & Rose) Boed.,
,,Echinocereus enneacanthus Engelm. var. stramineus (Engelm.) L.D. Benson,,ECST2,Echinocereus enneacanthus Engelm. var. stramineus (Engelm.) L.D. Benson,Benson
,,Opuntia macrocentra Engelm. var. minor Anthony,,OPMAM2,Opuntia macrocentra Engelm. var. minor Anthony,Anthony
,,Opuntia schottii Engelm.,,GRSC6,Opuntia schottii Engelm.,
,,Pediocactus simpsonii (Engelm.) Britton & Rose var. nigrispinus Hochstätter,,PENI5,Pediocactus simpsonii (Engelm.) Britton & Rose var. nigrispinus Hochstätter,
,,Opuntia serpentina Engelm.,,CYCAC,Opuntia serpentina Engelm.,
,,Notocactus tabularis (Monv.) N.P. Taylor,,PACO56,Notocactus tabularis (Monv.) N.P. Taylor,Taylor
,,Mammillaria heyderi Muehlenpf. ssp. meiacantha (Engelm.) D.R. Hunt,,MAME6,Mammillaria heyderi Muehlenpf. ssp. meiacantha (Engelm.) D.R. Hunt,Hunt
,,Opuntia basilaris Engelm. & J.M. Bigelow var. woodburyi W.H. Earle,,OPPI3,Opuntia basilaris Engelm. & J.M. Bigelow var. woodburyi W.H. Earle,Earle
,,Mammillaria thornberi Orcutt,,MATH,Mammillaria thornberi Orcutt,Orcutt
,,Toumeya papyracantha (Engelm.) Britton & Rose,,SCPA10,Toumeya papyracantha (Engelm.) Britton & Rose,Rose
,,Epiphyllum Haw.,,EPIPH,Epiphyllum Haw.,
